ind_0,proxy_conf_0,pred_prob_0,ind1,proxy_conf_1,pred_prob_1
"9,0,1,0,1,0,3,70,12,24,0,47",0.852,1,"9,0,1,0,1,0,3,70,13,24,0,47",0.855,1
"1,0,7,0,6,3,3,68,6,34,5,9",0.897,1,"1,0,7,0,7,3,3,68,6,34,5,9",0.897,1
"5,0,1,4,11,1,17,60,13,29,41,17",0.672,1,"5,0,1,4,11,4,17,60,13,29,41,17",0.668,1
"4,0,7,3,2,5,3,0,5,21,30,60",0.913,1,"4,0,7,3,2,5,3,0,5,21,30,11",0.905,1
"4,0,4,3,12,1,5,41,15,23,32,17",0.843,1,"4,0,4,3,12,1,41,41,15,23,32,17",0.671,1
"7,1,4,2,1,4,29,68,5,31,21,26",0.626,1,"7,1,4,2,1,4,29,68,6,31,21,26",0.629,1
"5,1,0,6,5,3,28,50,14,1,4,68",0.916,0,"5,1,0,6,5,3,28,50,14,18,4,68",0.924,1
"0,1,0,3,4,4,16,19,14,33,22,3",0.709,1,"0,1,0,0,4,4,16,19,14,33,22,3",0.698,1
"2,1,6,2,4,4,22,44,10,30,8,62",0.919,1,"2,1,6,2,4,4,22,44,10,30,28,62",0.718,1
"4,1,0,0,13,4,19,60,12,35,38,74",0.831,1,"4,1,0,0,13,4,19,60,12,35,38,74",0.831,1
"4,1,4,2,9,0,21,14,3,11,29,18",0.459,1,"4,1,4,2,9,0,21,14,11,11,29,18",0.588,1
"2,0,7,0,9,5,34,8,3,29,39,98",0.797,1,"2,0,7,0,9,5,34,8,12,29,39,98",0.842,1
"5,1,3,3,11,3,2,12,3,33,25,72",0.921,1,"5,1,3,3,11,3,31,12,3,33,25,72",0.571,1
"1,0,5,4,1,2,14,48,0,29,19,98",0.835,1,"1,0,3,4,1,2,14,48,0,29,19,98",0.845,1
"3,1,0,5,2,4,18,59,11,5,0,57",0.906,0,"3,0,0,5,2,4,18,59,11,5,0,57",0.891,0
"9,0,5,3,2,2,10,28,10,11,31,21",0.738,1,"9,1,5,3,2,2,10,28,10,11,31,21",0.72,1
"2,1,4,1,8,4,6,3,13,21,4,61",0.873,1,"2,1,4,6,8,4,6,3,13,21,4,61",0.792,1
"1,0,5,4,9,2,38,43,3,16,36,80",0.39,1,"1,0,2,4,9,2,38,43,3,16,36,80",0.391,1
"3,0,6,2,4,4,33,51,7,34,33,80",0.778,1,"3,1,6,2,4,4,33,51,7,34,33,80",0.767,1
"4,0,1,2,0,4,41,48,8,27,37,18",0.622,1,"4,0,1,2,0,4,41,48,14,27,37,18",0.735,1
"6,0,2,5,7,5,10,64,4,34,38,65",0.785,1,"6,0,2,5,7,5,10,64,4,34,38,79",0.832,1
"3,1,5,2,9,5,40,4,7,24,22,78",0.668,1,"7,1,5,2,9,5,40,4,7,24,22,78",0.744,1
"4,1,7,5,3,5,21,72,4,0,40,49",0.717,0,"4,1,7,5,3,5,39,72,4,0,40,49",0.774,0
"5,1,1,2,5,4,26,6,1,36,4,44",0.563,1,"4,1,1,2,5,4,26,6,1,36,4,44",0.512,1
"7,0,6,2,0,2,16,44,13,19,25,48",0.687,1,"7,0,6,2,0,2,16,44,13,19,25,48",0.687,1
"2,0,5,6,3,4,12,10,12,18,33,67",0.628,1,"2,0,5,6,3,1,12,10,12,18,33,67",0.433,1
"8,0,5,0,10,5,32,50,1,35,36,49",0.7,1,"8,0,5,0,10,5,32,50,6,35,36,49",0.711,1
"0,1,4,0,7,2,7,36,11,33,11,85",0.923,1,"0,1,4,5,7,2,7,36,11,33,11,85",0.915,1
"3,0,1,5,13,5,24,3,14,27,15,77",0.75,1,"3,0,1,4,13,5,24,3,14,27,15,77",0.745,1
"5,1,5,2,0,2,18,22,14,20,34,97",0.815,1,"5,1,5,2,0,2,18,22,14,37,34,97",0.879,1
"5,1,1,5,12,5,41,74,12,33,26,64",0.896,1,"5,0,1,5,12,5,41,74,12,33,26,64",0.904,1
"5,1,3,3,10,5,17,22,7,22,33,4",0.559,1,"5,1,3,3,10,5,17,22,7,22,2,4",0.853,1
"6,1,3,1,9,4,9,18,13,15,23,85",0.914,1,"6,1,3,1,9,4,9,18,13,15,23,17",0.78,1
"0,1,2,3,0,3,32,39,7,19,32,67",0.704,1,"0,1,3,3,0,3,32,39,7,19,32,67",0.703,1
"8,1,7,0,6,2,35,65,3,41,43,16",0.637,1,"8,1,7,0,6,2,35,65,3,41,43,93",0.741,1
"1,1,5,2,9,4,30,46,8,21,26,67",0.798,1,"1,1,5,4,9,4,30,46,8,21,26,67",0.71,1
"7,1,3,1,7,3,19,8,14,35,43,54",0.807,1,"7,1,3,1,7,3,19,8,14,35,43,49",0.8,1
"8,0,7,5,1,0,29,50,8,23,16,51",0.871,1,"8,0,7,0,1,0,29,50,8,23,16,51",0.86,1
"3,0,1,4,2,1,24,67,7,33,14,91",0.915,1,"3,0,1,4,2,1,0,67,7,33,14,91",0.908,1
"2,1,4,6,13,1,18,45,8,32,30,29",0.623,1,"2,1,4,6,13,1,18,45,8,32,30,57",0.664,1
"4,0,0,0,7,4,38,64,10,1,28,61",0.892,0,"4,0,0,0,7,4,38,47,10,1,28,61",0.779,0
"3,1,3,6,13,0,34,26,9,20,35,89",0.468,1,"3,1,3,6,13,0,34,26,4,20,35,89",0.355,1
"5,0,4,0,3,1,12,47,15,39,18,20",0.895,1,"8,0,4,0,3,1,12,47,15,39,18,20",0.921,1
"2,0,4,6,2,2,14,34,15,32,43,36",0.653,1,"2,0,4,6,2,2,14,34,13,32,43,36",0.643,1
"0,1,5,4,10,4,38,51,4,7,16,68",0.926,0,"0,1,5,4,10,4,38,51,4,7,9,68",0.929,0
"7,0,6,5,12,2,34,1,2,7,43,31",0.432,1,"7,0,6,5,12,2,34,1,2,7,43,37",0.416,1
"9,1,7,5,12,2,24,12,11,25,35,45",0.669,1,"9,1,7,5,2,2,24,12,11,25,35,45",0.668,1
"6,0,7,5,12,3,38,28,8,36,30,52",0.586,1,"6,0,7,5,12,3,38,54,8,36,30,52",0.698,1
"9,1,7,0,7,5,10,45,14,13,32,46",0.729,1,"9,1,7,0,7,5,10,45,1,13,32,46",0.693,1
"5,1,6,1,10,4,6,55,2,38,8,6",0.638,1,"5,0,6,1,10,4,6,55,2,38,8,6",0.678,1
"7,0,4,2,3,4,14,40,1,22,3,52",0.82,1,"7,0,4,2,3,4,14,40,1,22,39,52",0.693,1
"2,0,0,2,1,1,29,65,5,3,24,34",0.838,0,"2,0,7,2,1,1,29,65,5,3,24,34",0.839,0
"9,0,1,1,7,4,14,27,4,33,24,78",0.835,1,"9,1,1,1,7,4,14,27,4,33,24,78",0.886,1
"7,1,7,0,10,1,2,36,9,6,6,82",0.868,1,"7,1,7,0,0,1,2,36,9,6,6,82",0.884,1
"2,0,4,5,0,3,36,62,2,12,39,18",0.612,0,"2,0,4,0,0,3,36,62,2,12,39,18",0.738,1
"1,1,6,6,2,1,32,30,10,41,29,85",0.477,1,"1,1,0,6,2,1,32,30,10,41,29,85",0.49,1
"9,0,0,2,6,4,39,50,12,38,28,72",0.779,1,"9,0,0,2,6,4,39,39,12,38,28,72",0.696,1
"3,0,6,5,11,3,28,19,12,33,31,14",0.641,1,"3,0,6,5,11,3,28,19,12,33,31,14",0.641,1
"2,1,1,5,13,4,25,45,10,21,23,12",0.622,1,"2,1,1,5,13,4,25,45,10,21,23,12",0.622,1
"5,0,5,4,0,3,35,44,4,4,22,32",0.602,0,"5,0,5,4,3,3,35,44,4,4,22,32",0.603,0
"5,0,0,5,10,4,36,0,1,38,7,14",0.561,1,"5,0,0,5,10,4,36,0,1,39,7,14",0.569,1
"2,1,5,1,0,1,0,69,13,6,37,53",0.718,1,"2,1,5,1,0,1,0,64,13,6,37,53",0.706,1
"0,0,2,6,7,5,31,6,6,31,29,66",0.326,1,"0,0,2,6,7,1,31,6,6,31,29,66",0.377,1
"0,1,7,2,4,0,11,56,10,26,33,38",0.68,1,"0,1,7,2,4,0,11,56,15,26,33,38",0.635,1
"6,0,0,1,3,0,5,41,6,26,23,25",0.835,1,"6,0,0,1,6,0,5,41,6,26,23,25",0.834,1
"4,0,3,4,1,5,29,32,7,11,29,87",0.674,1,"4,0,3,4,4,5,29,32,7,11,29,87",0.67,1
"0,0,4,5,9,1,1,66,4,26,25,62",0.838,1,"0,0,4,5,9,1,1,66,4,20,25,62",0.819,1
"9,1,6,0,4,1,32,59,11,24,3,90",0.919,1,"9,1,4,0,4,1,32,59,11,24,3,90",0.919,1
"9,0,6,1,0,5,29,36,7,33,0,28",0.893,1,"3,0,6,1,0,5,29,36,7,33,0,28",0.891,1
"6,0,7,3,9,2,26,36,15,30,20,12",0.756,1,"6,0,7,3,9,2,26,36,15,30,20,47",0.698,1
"6,1,2,5,13,3,28,42,1,26,29,55",0.548,1,"6,1,2,5,13,3,28,21,1,26,29,55",0.4,1
"9,1,3,5,6,4,22,74,11,20,33,51",0.562,1,"9,1,3,5,6,4,22,74,11,20,33,4",0.613,0
"0,0,3,3,11,0,40,64,6,14,38,10",0.669,0,"0,1,3,3,11,0,40,64,6,14,38,10",0.648,0
"6,1,2,3,13,1,27,64,12,28,27,40",0.645,1,"6,1,2,3,13,1,27,64,6,28,27,40",0.603,1
"1,0,6,1,5,0,2,11,3,24,6,23",0.773,1,"3,0,6,1,5,0,2,11,3,24,6,23",0.834,1
"3,1,7,4,8,2,8,21,10,10,6,64",0.811,1,"3,1,7,4,8,2,8,21,10,10,6,64",0.811,1
"9,1,4,6,9,5,34,41,13,33,21,96",0.877,1,"9,1,4,6,9,5,31,41,13,33,21,96",0.88,1
"0,1,1,1,0,3,32,11,7,26,5,80",0.844,1,"0,1,1,1,0,3,32,19,7,26,5,80",0.882,1
"2,1,7,4,6,2,34,8,14,27,10,97",0.724,1,"2,1,7,4,6,2,34,8,14,27,6,97",0.741,1
"6,0,5,5,5,5,4,51,14,15,39,15",0.706,1,"6,0,5,5,5,5,4,2,14,15,39,15",0.899,1
"3,0,3,0,7,3,30,35,8,8,40,29",0.745,1,"3,0,3,0,7,3,30,50,8,8,40,29",0.745,1
"6,1,0,2,10,0,25,30,9,36,12,62",0.73,1,"6,0,0,2,10,0,25,30,9,36,12,62",0.687,1
"2,1,5,3,8,3,36,26,11,12,43,26",0.596,1,"2,1,6,3,8,3,36,26,11,12,43,26",0.595,1
"5,1,7,6,10,0,18,70,15,11,16,28",0.63,0,"5,1,7,6,10,0,18,70,0,11,16,28",0.519,0
"3,1,3,3,1,1,12,66,1,5,38,51",0.547,0,"3,1,3,3,1,1,14,66,1,5,38,51",0.533,0
"2,1,1,1,6,1,34,10,4,29,19,52",0.309,1,"2,1,1,1,6,1,34,13,4,29,19,52",0.333,1
"1,1,7,2,5,3,11,31,6,13,8,14",0.694,0,"1,0,7,2,5,3,11,31,6,13,8,14",0.784,0
"0,0,0,0,2,3,4,29,15,8,7,66",0.911,1,"2,0,0,0,2,3,4,29,15,8,7,66",0.902,1
"8,1,2,2,9,1,18,59,6,3,29,37",0.607,0,"8,1,2,2,9,1,18,59,6,3,29,37",0.607,0
"3,1,3,4,6,3,6,9,14,19,7,92",0.788,1,"3,1,1,4,6,3,6,9,14,19,7,92",0.786,1
"6,0,3,1,6,3,2,67,2,3,28,68",0.819,0,"6,0,3,1,6,3,2,67,2,3,28,68",0.819,0
"8,0,5,5,5,4,6,6,7,22,43,95",0.922,1,"8,0,5,5,5,4,6,6,12,22,43,95",0.918,1
"8,0,3,6,10,2,14,38,9,33,29,42",0.694,1,"8,0,3,6,10,2,14,38,14,33,29,42",0.691,1
"3,1,0,4,5,5,18,43,4,30,32,37",0.546,1,"3,1,0,4,5,5,18,43,4,9,32,37",0.538,0
"3,0,3,0,10,2,18,73,8,13,37,96",0.855,1,"3,0,3,0,5,2,18,73,8,13,37,96",0.857,1
"8,1,5,1,2,4,27,47,4,29,3,29",0.919,1,"8,1,5,1,2,4,27,47,4,10,3,29",0.913,0
"2,1,4,4,7,5,16,69,11,2,30,15",0.628,0,"2,1,4,6,7,5,16,69,11,2,30,15",0.607,0
"2,0,1,5,9,1,3,6,8,3,42,61",0.689,1,"2,0,1,5,9,4,3,6,8,3,42,61",0.899,0
"1,1,7,6,11,0,7,18,8,11,24,54",0.462,1,"1,1,7,6,11,0,7,18,8,11,0,54",0.801,0
"6,1,2,4,6,3,5,71,10,19,37,28",0.541,1,"6,1,2,4,6,3,5,71,10,19,37,28",0.541,1
"8,1,5,3,2,1,1,63,15,34,39,85",0.894,1,"8,1,5,3,2,1,40,63,15,34,39,85",0.675,1
"1,0,1,5,3,0,7,41,4,15,9,51",0.867,1,"1,0,1,5,3,0,7,41,4,30,9,51",0.813,1
"5,1,3,5,0,1,15,43,3,6,23,43",0.542,0,"5,1,3,5,0,1,15,43,3,6,23,78",0.632,1
"4,0,3,3,7,0,31,19,1,10,38,11",0.388,1,"4,0,3,3,7,0,31,19,1,18,38,11",0.362,1
"7,1,3,3,0,5,2,27,11,37,12,27",0.887,1,"7,1,3,3,0,5,2,27,11,37,12,54",0.92,1
"7,1,5,0,2,5,5,48,6,37,10,13",0.675,1,"7,1,5,0,2,5,27,48,6,37,10,13",0.803,1
"8,0,7,5,13,4,26,21,9,32,5,13",0.916,1,"8,0,7,1,13,4,26,21,9,32,5,13",0.907,1
"4,0,4,6,6,0,3,3,15,18,7,82",0.79,1,"4,0,4,6,6,0,3,14,15,18,7,82",0.77,1
"1,1,4,5,5,3,31,1,0,20,8,41",0.171,1,"1,1,4,1,5,3,31,1,0,20,8,41",0.359,1
"0,0,3,2,12,2,5,3,13,38,8,2",0.881,1,"9,0,3,2,12,2,5,3,13,38,8,2",0.899,1
"3,1,6,3,7,4,7,39,4,34,2,19",0.683,1,"3,1,6,3,7,4,7,16,4,34,2,19",0.644,1
"8,0,0,6,1,2,12,2,11,28,36,7",0.895,1,"8,0,0,6,4,2,12,2,11,28,36,7",0.894,1
"7,1,2,5,13,1,31,28,0,25,4,60",0.852,1,"7,1,2,5,13,1,31,28,0,25,1,60",0.875,1
"1,0,5,3,11,0,15,58,15,4,9,78",0.928,0,"1,0,1,3,11,0,15,58,15,4,9,78",0.928,0
"8,1,2,0,0,4,18,59,10,29,12,14",0.77,1,"8,1,2,0,0,4,18,27,10,29,12,14",0.842,1
"8,0,6,2,13,4,3,56,11,38,0,11",0.926,1,"3,0,6,2,13,4,3,56,11,38,0,11",0.896,1
"8,0,1,3,9,5,14,13,14,27,0,99",0.757,1,"8,0,1,3,9,5,14,4,14,27,0,99",0.722,1
"5,1,7,5,6,0,1,45,14,40,30,23",0.809,1,"5,1,7,5,6,0,1,45,14,40,30,23",0.809,1
"6,1,5,0,2,1,33,35,5,21,33,38",0.652,1,"6,1,5,0,13,1,33,35,5,21,33,38",0.645,1
"7,1,3,3,8,4,20,67,7,2,29,8",0.595,0,"7,1,3,3,8,4,20,67,7,28,29,8",0.613,1
"2,0,7,4,10,1,27,3,9,14,29,44",0.296,1,"2,0,7,4,10,1,22,3,9,14,29,44",0.318,1
"0,0,2,0,5,0,0,69,13,14,40,63",0.834,1,"0,0,2,0,6,0,0,69,13,14,40,63",0.833,1
"0,1,5,4,2,0,32,40,11,26,11,74",0.912,1,"0,1,5,4,2,0,32,40,11,26,11,74",0.912,1
"2,0,6,4,5,2,3,32,9,16,43,25",0.717,1,"2,0,6,4,5,2,3,32,9,16,43,25",0.717,1
"1,0,2,3,7,0,0,52,13,22,9,8",0.797,1,"1,0,2,3,7,0,0,52,13,22,9,8",0.797,1
"8,0,0,4,4,3,6,4,13,25,38,11",0.897,1,"8,1,0,4,4,3,6,4,13,25,38,11",0.914,1
"7,1,2,1,6,1,11,28,7,1,40,12",0.679,0,"7,1,4,1,6,1,11,28,7,1,40,12",0.674,0
"6,0,7,3,8,3,41,37,15,18,4,18",0.924,1,"1,0,7,3,8,3,41,37,15,18,4,18",0.923,0
"0,1,2,0,5,2,38,15,5,14,5,22",0.659,0,"0,0,2,0,5,2,38,15,5,14,5,22",0.594,0
"8,0,0,6,6,0,34,43,6,25,24,12",0.777,1,"8,0,0,6,6,0,34,43,6,30,24,12",0.813,1
"7,1,4,4,5,3,1,4,5,23,22,33",0.908,1,"7,1,4,4,5,3,1,4,5,23,43,33",0.924,1
"6,1,7,4,0,3,10,57,0,24,17,92",0.835,1,"6,1,7,4,12,3,10,57,0,24,17,92",0.842,1
"5,1,2,2,5,4,12,4,8,6,15,82",0.718,1,"5,1,4,2,5,4,12,4,8,6,15,82",0.716,1
"5,0,1,5,1,3,40,66,6,32,38,64",0.616,1,"5,0,1,5,1,3,40,62,6,32,38,64",0.621,1
"7,1,3,5,1,5,0,22,8,33,22,32",0.781,1,"7,1,3,5,1,5,10,22,8,33,22,32",0.714,1
"2,1,6,3,0,3,25,2,1,4,24,31",0.12,0,"2,1,6,3,0,3,25,2,1,4,38,31",0.129,0
"7,0,1,4,3,5,14,22,3,13,29,15",0.614,1,"7,0,1,4,3,5,7,22,3,13,29,15",0.668,1
"9,0,5,0,9,3,20,51,7,3,2,63",0.829,0,"9,0,7,0,9,3,20,51,7,3,2,63",0.828,0
"2,1,3,3,4,3,28,26,0,8,27,51",0.323,1,"2,1,3,3,4,3,28,72,0,8,27,51",0.88,0
"1,1,2,6,13,4,32,62,9,34,0,99",0.93,1,"1,1,2,4,13,4,32,62,9,34,0,99",0.931,1
"6,1,4,2,2,4,28,38,12,14,28,55",0.694,1,"6,1,4,2,2,4,30,38,12,14,28,55",0.698,1
"2,0,3,2,1,4,17,55,11,28,27,76",0.87,1,"2,0,3,2,1,4,17,55,11,31,27,76",0.873,1
"2,0,5,0,10,3,27,40,12,28,36,54",0.66,1,"2,0,5,0,10,3,27,40,12,28,36,54",0.66,1
"0,0,0,5,11,5,26,35,9,13,29,98",0.857,1,"0,0,0,5,11,5,26,35,9,13,8,98",0.92,1
"6,0,2,6,9,3,30,46,14,40,39,61",0.622,1,"6,1,2,6,9,3,30,46,14,40,39,61",0.626,1
"0,1,1,1,9,5,37,14,13,3,2,71",0.858,0,"0,1,4,1,9,5,37,14,13,3,2,71",0.864,0
"9,1,4,4,6,2,29,9,3,3,14,59",0.457,0,"1,1,4,4,6,2,29,9,3,3,14,59",0.412,0
"7,1,4,6,0,5,1,50,15,12,37,4",0.615,0,"7,1,4,6,0,5,17,50,15,12,37,4",0.619,0
"3,0,2,5,1,3,34,48,2,41,15,58",0.837,1,"3,0,2,5,1,3,28,48,2,41,15,58",0.848,1
"1,0,6,4,4,1,37,21,8,20,3,53",0.719,1,"1,0,6,4,4,1,37,21,10,20,3,53",0.73,1
"3,0,7,3,9,0,33,57,1,24,3,45",0.925,1,"3,0,7,2,9,0,33,57,1,24,3,45",0.925,1
"0,1,1,6,1,1,15,21,4,28,15,23",0.492,1,"0,1,1,6,10,1,15,21,4,28,15,23",0.428,1
"5,1,5,3,10,0,25,31,11,20,38,62",0.548,1,"5,0,5,3,10,0,25,31,11,20,38,62",0.352,1
"6,0,5,3,3,5,28,16,12,12,30,71",0.729,1,"6,0,5,6,3,5,28,16,12,12,30,71",0.593,1
"4,1,3,1,5,2,8,17,2,26,5,46",0.528,1,"4,1,3,1,5,2,8,17,2,26,23,46",0.603,1
"5,0,1,0,1,0,41,50,12,11,35,92",0.731,1,"2,0,1,0,1,0,41,50,12,11,35,92",0.807,1
"3,1,1,5,12,0,4,51,5,2,15,80",0.86,0,"3,1,1,5,12,0,4,51,5,2,15,80",0.86,0
"2,0,0,2,13,0,35,20,2,15,24,11",0.457,1,"2,0,0,2,13,0,35,25,2,15,24,11",0.48,1
"0,0,5,0,5,3,5,49,15,29,18,18",0.839,1,"0,1,5,0,5,3,5,49,15,29,18,18",0.854,1
"2,1,2,6,6,1,19,61,4,28,33,10",0.627,1,"2,1,2,6,6,1,19,61,4,28,29,10",0.627,1
"3,1,2,1,12,2,34,2,12,15,17,63",0.468,1,"3,1,2,1,12,2,34,2,9,15,17,63",0.472,1
"7,0,5,4,5,2,35,16,3,4,6,1",0.91,0,"7,0,5,2,5,2,35,16,3,4,6,1",0.854,0
"2,1,1,4,7,1,17,15,12,35,10,17",0.665,1,"2,1,1,4,7,1,17,15,12,6,10,17",0.801,0
"9,1,7,4,3,4,36,41,2,25,38,37",0.578,1,"7,1,7,4,3,4,36,41,2,25,38,37",0.549,1
"5,0,5,0,8,3,10,34,1,39,20,43",0.695,1,"5,0,5,0,8,4,10,34,1,39,20,43",0.695,1
"8,1,6,3,6,2,30,24,1,6,22,8",0.64,0,"8,1,6,3,6,2,30,24,1,6,22,92",0.493,1
"9,0,5,3,13,3,10,41,7,19,8,43",0.888,1,"8,0,5,3,13,3,10,41,7,19,8,43",0.876,1
"5,0,3,1,12,4,29,22,13,24,39,92",0.668,1,"5,0,3,1,12,4,9,22,13,24,39,92",0.921,1
"7,1,3,3,12,4,35,3,4,33,42,98",0.793,1,"7,1,3,3,12,4,35,3,4,33,31,98",0.779,1
"9,0,4,0,11,4,16,55,7,4,12,67",0.777,0,"9,0,4,0,11,4,16,55,7,4,12,27",0.748,0
"6,0,4,0,2,2,23,22,9,32,1,10",0.902,1,"6,0,4,0,2,2,23,22,9,32,9,10",0.861,1
"0,1,7,5,0,5,22,68,11,7,31,38",0.902,0,"0,1,7,5,0,5,37,68,11,7,31,38",0.909,0
"8,0,1,3,1,3,29,5,13,17,2,9",0.904,1,"8,0,1,3,1,3,29,5,13,17,2,9",0.904,1
"1,0,3,2,5,3,4,15,14,18,28,63",0.917,1,"1,0,3,2,5,3,4,15,14,18,28,77",0.922,1
"0,0,0,0,7,2,21,9,3,22,12,62",0.44,1,"0,0,0,0,7,2,14,9,3,22,12,62",0.511,1
"3,1,1,3,9,2,12,57,11,11,0,1",0.667,0,"3,1,1,3,9,2,12,57,11,11,0,1",0.667,0
"8,0,4,6,5,4,24,7,14,26,13,9",0.852,1,"8,0,4,6,5,4,24,7,14,26,43,9",0.821,1
"9,0,3,4,3,4,8,31,7,0,14,9",0.852,0,"9,0,3,4,3,4,8,31,7,30,14,9",0.9,1
"0,0,0,1,5,0,38,57,0,1,9,48",0.929,0,"0,0,0,4,5,0,38,57,0,1,9,48",0.93,0
"4,0,4,4,7,2,10,27,5,24,25,73",0.595,1,"4,0,4,4,7,2,10,27,5,24,20,73",0.672,1
"9,1,3,4,11,2,19,39,7,41,30,99",0.844,1,"9,1,3,4,11,2,19,39,7,41,30,99",0.844,1
"0,1,6,6,12,3,33,67,8,17,28,60",0.857,1,"0,1,6,6,7,3,33,67,8,17,28,60",0.854,1
"4,1,5,2,7,1,28,5,15,11,2,81",0.675,1,"4,1,5,2,0,1,28,5,15,11,2,81",0.687,1
"6,1,1,0,4,5,7,33,0,40,34,34",0.664,1,"6,1,1,0,12,5,7,33,0,40,34,34",0.656,1
"7,1,6,5,9,1,0,18,6,1,38,63",0.818,1,"7,1,6,5,9,4,0,18,6,1,38,63",0.903,1
"1,1,7,3,3,0,26,57,14,39,4,6",0.917,1,"1,1,7,3,3,0,41,57,14,39,4,6",0.925,1
"9,0,4,3,8,3,14,18,10,13,20,18",0.794,1,"9,0,4,3,8,3,14,18,9,13,20,18",0.797,1
"5,0,2,1,2,3,23,24,15,5,26,65",0.677,1,"5,0,2,0,2,3,23,24,15,5,26,65",0.751,1
"9,0,3,0,8,3,15,64,11,6,17,20",0.747,0,"9,0,3,0,8,3,15,36,11,6,17,20",0.859,0
"1,0,3,0,3,5,27,8,1,3,30,26",0.396,0,"1,0,3,0,11,5,27,8,1,3,30,26",0.412,0
"2,1,5,2,10,3,10,50,12,33,0,37",0.925,1,"2,1,5,2,10,3,10,50,3,33,0,37",0.911,1
"0,0,3,2,10,4,17,13,2,26,12,86",0.549,1,"0,0,3,2,10,4,17,15,2,26,12,86",0.564,1
"2,0,4,6,7,2,32,20,8,32,25,7",0.613,1,"2,0,4,6,7,0,32,20,8,32,25,7",0.722,1
"6,0,5,0,6,2,30,29,3,33,31,66",0.468,1,"6,0,5,0,6,2,30,31,3,33,31,66",0.463,1
"6,1,2,2,2,3,11,30,15,31,40,57",0.71,1,"6,1,2,2,2,2,11,30,15,31,40,57",0.693,1
"2,0,3,6,2,3,1,42,9,37,6,80",0.91,1,"2,0,3,6,2,3,1,42,9,14,6,80",0.888,1
"9,1,2,5,5,4,23,61,6,34,3,30",0.92,1,"9,1,2,5,5,4,23,61,6,34,3,81",0.891,1
"2,0,0,3,7,0,5,7,2,38,14,32",0.637,1,"2,0,0,3,4,0,5,7,2,38,14,32",0.648,1
"3,1,1,6,10,3,22,22,6,24,36,85",0.45,1,"3,1,1,6,10,3,20,22,6,24,36,85",0.497,1
"7,1,6,2,9,0,26,48,9,26,11,54",0.9,1,"7,1,6,2,9,0,26,48,13,26,11,54",0.912,1
"5,1,1,5,3,1,23,45,12,31,17,65",0.769,1,"5,1,1,5,3,1,23,45,12,31,17,25",0.85,1
"8,0,5,2,2,2,22,29,13,0,15,65",0.642,0,"8,0,5,2,2,2,22,29,10,0,15,65",0.626,0
"1,1,3,2,6,0,27,57,6,25,32,56",0.609,1,"1,1,3,2,6,0,27,57,6,25,32,56",0.609,1
"4,0,2,6,1,3,9,74,7,35,38,11",0.61,1,"4,0,2,6,1,3,9,74,0,35,38,11",0.601,1
"5,0,3,5,0,0,17,70,0,21,24,26",0.56,1,"5,0,0,5,0,0,17,70,0,21,24,26",0.561,1
"4,0,4,2,10,1,25,35,10,28,4,55",0.878,1,"4,1,4,2,10,1,25,35,10,28,4,55",0.904,1
"4,1,5,0,1,4,32,69,4,28,20,51",0.905,1,"4,1,5,0,1,4,32,69,4,28,43,51",0.72,1
"8,0,4,0,7,1,8,29,15,40,31,69",0.88,1,"8,0,4,0,7,1,8,11,15,40,31,69",0.918,1
"8,0,7,1,11,4,35,61,10,36,26,73",0.874,1,"8,0,7,1,11,4,35,61,10,41,26,73",0.879,1
"9,1,7,0,4,2,15,27,3,26,28,31",0.762,1,"9,1,7,0,4,2,15,27,3,26,28,31",0.762,1
"0,0,3,6,12,0,7,70,3,29,33,19",0.723,1,"0,0,3,6,12,0,7,70,3,29,33,59",0.6,1
"5,0,1,1,7,1,20,56,3,14,29,25",0.625,1,"5,0,1,1,7,1,20,56,3,14,0,25",0.893,1
"9,1,0,1,12,3,21,60,10,23,32,95",0.839,1,"9,1,0,1,12,4,21,60,10,23,32,95",0.832,1
"0,1,2,1,9,2,1,17,1,0,33,24",0.869,0,"0,1,2,1,10,2,1,17,1,0,33,24",0.867,0
"0,1,1,2,6,0,18,5,13,39,20,26",0.679,1,"4,1,1,2,6,0,18,5,13,39,20,26",0.681,1
"6,0,1,0,2,0,19,65,11,37,25,5",0.837,1,"6,0,1,0,2,0,6,65,11,37,25,5",0.894,1
"5,0,0,3,7,1,34,65,1,5,9,26",0.875,0,"5,0,0,3,7,1,34,68,1,5,9,26",0.877,0
"0,1,3,4,5,4,16,21,13,9,6,25",0.882,0,"0,1,3,4,5,4,16,21,13,9,6,25",0.882,0
"5,0,6,4,3,2,9,66,9,4,17,33",0.515,0,"5,0,6,4,3,2,9,66,9,4,17,33",0.515,0
"0,1,4,6,13,2,3,8,2,20,23,12",0.844,1,"0,1,4,5,13,2,3,8,2,20,23,12",0.859,1
"7,1,2,4,1,4,23,55,4,28,20,8",0.61,1,"7,1,2,2,1,4,23,55,4,28,20,8",0.624,1
"4,0,0,5,12,2,32,70,2,29,27,51",0.694,1,"4,1,0,5,12,2,32,70,2,29,27,51",0.634,1
"4,0,4,1,13,4,30,50,0,18,9,1",0.657,1,"4,0,4,1,13,4,30,50,3,18,9,1",0.696,0
"1,1,6,2,3,3,13,46,6,24,0,64",0.928,1,"8,1,6,2,3,3,13,46,6,24,0,64",0.886,1
"9,1,1,3,8,2,34,0,5,12,5,72",0.464,1,"9,1,0,3,8,2,34,0,5,12,5,72",0.463,1
